Voltage	Current	Iqp	Iand	V/Rleak	Te	Ts	DeltaT	Peph	Pand	Pleak	Pabs	Pcool
0.00395492	1.00055e-07	1.00055e-07	0	0.235166	4.29948	4.3	0.955306	65.7701	0	0.464687	0.14626	34.6819
0.00395893	1.00276e-07	1.00276e-07	0	0.235404	4.29948	4.3	0.955306	65.7701	0	0.465628	0.146907	34.7148
0.00396294	1.00497e-07	1.00497e-07	0	0.235642	4.29948	4.3	0.955306	65.7701	0	0.46657	0.147556	34.7475
0.00396694	1.00719e-07	1.00719e-07	0	0.23588	4.29948	4.3	0.955306	65.7701	0	0.467513	0.148208	34.78
0.00397095	1.00941e-07	1.00941e-07	0	0.236118	4.29948	4.3	0.955306	65.7701	0	0.468457	0.148862	34.8123
0.00397496	1.01163e-07	1.01163e-07	0	0.236356	4.29948	4.3	0.955306	65.7701	0	0.469402	0.149519	34.8445
0.00397896	1.01386e-07	1.01386e-07	0	0.236594	4.29948	4.3	0.955306	65.7701	0	0.470348	0.150178	34.8765
0.00398297	1.01609e-07	1.01609e-07	0	0.236832	4.29948	4.3	0.955306	65.7701	0	0.471295	0.15084	34.9083
0.00398698	1.01833e-07	1.01833e-07	0	0.23707	4.29948	4.3	0.955306	65.7701	0	0.472243	0.151504	34.94
0.00399098	1.02056e-07	1.02056e-07	0	0.237308	4.29948	4.3	0.955306	65.7701	0	0.473192	0.152171	34.9715
0.00399499	1.02281e-07	1.02281e-07	0	0.237546	4.29948	4.3	0.955306	65.7701	0	0.474141	0.15284	35.0028
0.003999	1.02505e-07	1.02505e-07	0	0.237784	4.29948	4.3	0.955306	65.7701	0	0.475092	0.153512	35.0339
0.004003	1.0273e-07	1.0273e-07	0	0.238022	4.29948	4.3	0.955306	65.7701	0	0.476044	0.154187	35.0649
0.00400701	1.02956e-07	1.02956e-07	0	0.23826	4.29948	4.3	0.955306	65.7701	0	0.476996	0.154864	35.0957
0.00401101	1.03181e-07	1.03181e-07	0	0.238498	4.29948	4.3	0.955306	65.7701	0	0.47795	0.155544	35.1263
0.00401502	1.03408e-07	1.03408e-07	0	0.238736	4.29948	4.3	0.955306	65.7701	0	0.478904	0.156226	35.1567
0.00401903	1.03634e-07	1.03634e-07	0	0.238974	4.29948	4.3	0.955306	65.7701	0	0.47986	0.156912	35.187
0.00402303	1.03861e-07	1.03861e-07	0	0.239212	4.29948	4.3	0.955306	65.7701	0	0.480816	0.157599	35.217
0.00402704	1.04088e-07	1.04088e-07	0	0.23945	4.29948	4.3	0.955306	65.7701	0	0.481773	0.15829	35.2469
0.00403105	1.04316e-07	1.04316e-07	0	0.239688	4.29948	4.3	0.955306	65.7701	0	0.482732	0.158983	35.2766
0.00403505	1.04544e-07	1.04544e-07	0	0.239926	4.29948	4.3	0.955306	65.7701	0	0.483691	0.159678	35.3062
0.00403906	1.04772e-07	1.04772e-07	0	0.240164	4.29948	4.3	0.955306	65.7701	0	0.484651	0.160376	35.3355
0.00404307	1.05001e-07	1.05001e-07	0	0.240402	4.29948	4.3	0.955306	65.7701	0	0.485612	0.161077	35.3647
0.00404707	1.0523e-07	1.0523e-07	0	0.24064	4.29948	4.3	0.955306	65.7701	0	0.486574	0.161781	35.3937
0.00405108	1.05459e-07	1.05459e-07	0	0.240878	4.29948	4.3	0.955306	65.7701	0	0.487537	0.162487	35.4225
0.00405509	1.05689e-07	1.05689e-07	0	0.241116	4.29948	4.3	0.955306	65.7701	0	0.488501	0.163196	35.4511
0.00405909	1.05919e-07	1.05919e-07	0	0.241354	4.29948	4.3	0.955306	65.7701	0	0.489466	0.163908	35.4795
0.0040631	1.0615e-07	1.0615e-07	0	0.241592	4.29948	4.3	0.955306	65.7701	0	0.490432	0.164623	35.5077
0.00406711	1.06381e-07	1.06381e-07	0	0.24183	4.29948	4.3	0.955306	65.7701	0	0.491399	0.16534	35.5358
0.00407112	1.06612e-07	1.06612e-07	0	0.242068	4.29948	4.3	0.955306	65.7701	0	0.492367	0.16606	35.5636
0.00407512	1.06844e-07	1.06844e-07	0	0.242306	4.29948	4.3	0.955306	65.7701	0	0.493335	0.166782	35.5913
0.00407913	1.07076e-07	1.07076e-07	0	0.242544	4.29948	4.3	0.955306	65.7701	0	0.494305	0.167507	35.6187
0.00408314	1.07308e-07	1.07308e-07	0	0.242782	4.29948	4.3	0.955306	65.7701	0	0.495276	0.168236	35.646
0.00408714	1.07541e-07	1.07541e-07	0	0.24302	4.29948	4.3	0.955306	65.7701	0	0.496247	0.168966	35.6731
0.00409115	1.07774e-07	1.07774e-07	0	0.243258	4.29948	4.3	0.955306	65.7701	0	0.49722	0.1697	35.7
0.00409516	1.08008e-07	1.08008e-07	0	0.243496	4.29948	4.3	0.955306	65.7701	0	0.498193	0.170436	35.7267
0.00409916	1.08242e-07	1.08242e-07	0	0.243734	4.29948	4.3	0.955306	65.7701	0	0.499168	0.171176	35.7532
0.00410317	1.08476e-07	1.08476e-07	0	0.243972	4.29948	4.3	0.955306	65.7701	0	0.500143	0.171917	35.7795
0.00410718	1.08711e-07	1.08711e-07	0	0.24421	4.29948	4.3	0.955306	65.7701	0	0.50112	0.172662	35.8056
0.00411118	1.08946e-07	1.08946e-07	0	0.244448	4.29948	4.3	0.955306	65.7701	0	0.502097	0.17341	35.8315
0.00411519	1.09182e-07	1.09182e-07	0	0.244686	4.29948	4.3	0.955306	65.7701	0	0.503075	0.17416	35.8572
0.0041192	1.09417e-07	1.09417e-07	0	0.244924	4.29948	4.3	0.955306	65.7701	0	0.504054	0.174913	35.8828
0.0041232	1.09654e-07	1.09654e-07	0	0.245162	4.29948	4.3	0.955306	65.7701	0	0.505035	0.175669	35.9081
0.00412721	1.0989e-07	1.0989e-07	0	0.2454	4.29948	4.3	0.955306	65.7701	0	0.506016	0.176428	35.9332
0.00413122	1.10127e-07	1.10127e-07	0	0.245639	4.29948	4.3	0.955306	65.7701	0	0.506998	0.17719	35.9581
0.00413522	1.10365e-07	1.10365e-07	0	0.245877	4.29948	4.3	0.955306	65.7701	0	0.507981	0.177955	35.9828
0.00413923	1.10602e-07	1.10602e-07	0	0.246115	4.29948	4.3	0.955306	65.7701	0	0.508965	0.178722	36.0073
0.00414324	1.1084e-07	1.1084e-07	0	0.246353	4.29948	4.3	0.955306	65.7701	0	0.50995	0.179492	36.0316
0.00414725	1.11079e-07	1.11079e-07	0	0.246591	4.29948	4.3	0.955306	65.7701	0	0.510936	0.180265	36.0557
0.00415125	1.11318e-07	1.11318e-07	0	0.246829	4.29948	4.3	0.955306	65.7701	0	0.511923	0.181042	36.0796
0.00415526	1.11557e-07	1.11557e-07	0	0.247067	4.29948	4.3	0.955306	65.7701	0	0.51291	0.181821	36.1032
0.00415927	1.11796e-07	1.11796e-07	0	0.247305	4.29948	4.3	0.955306	65.7701	0	0.513899	0.182602	36.1267
0.00416327	1.12036e-07	1.12036e-07	0	0.247543	4.29948	4.3	0.955306	65.7701	0	0.514889	0.183387	36.1499
0.00416728	1.12277e-07	1.12277e-07	0	0.247781	4.29948	4.3	0.955306	65.7701	0	0.515879	0.184175	36.173
0.00417129	1.12518e-07	1.12518e-07	0	0.248019	4.29948	4.3	0.955306	65.7701	0	0.516871	0.184966	36.1958
0.00417529	1.12759e-07	1.12759e-07	0	0.248257	4.29948	4.3	0.955306	65.7701	0	0.517864	0.185759	36.2184
0.0041793	1.13e-07	1.13e-07	0	0.248495	4.29948	4.3	0.955306	65.7701	0	0.518857	0.186556	36.2409
0.00418331	1.13242e-07	1.13242e-07	0	0.248733	4.29948	4.3	0.955306	65.7701	0	0.519852	0.187355	36.2631
0.00418732	1.13484e-07	1.13484e-07	0	0.248971	4.29948	4.3	0.955306	65.7701	0	0.520847	0.188158	36.285
0.00419132	1.13727e-07	1.13727e-07	0	0.249209	4.29948	4.3	0.955306	65.7701	0	0.521843	0.188963	36.3068
0.00419533	1.1397e-07	1.1397e-07	0	0.249447	4.29948	4.3	0.955306	65.7701	0	0.522841	0.189772	36.3283
0.00419934	1.14213e-07	1.14213e-07	0	0.249685	4.29948	4.3	0.955306	65.7701	0	0.523839	0.190583	36.3497
0.00420334	1.14457e-07	1.14457e-07	0	0.249923	4.29948	4.3	0.955306	65.7701	0	0.524838	0.191398	36.3708
0.00420735	1.14701e-07	1.14701e-07	0	0.250161	4.29948	4.3	0.955306	65.7701	0	0.525838	0.192215	36.3917
0.00421136	1.14946e-07	1.14946e-07	0	0.250399	4.29948	4.3	0.955306	65.7701	0	0.526839	0.193035	36.4123
0.00421537	1.15191e-07	1.15191e-07	0	0.250637	4.29948	4.3	0.955306	65.7701	0	0.527841	0.193859	36.4328
0.00421937	1.15436e-07	1.15436e-07	0	0.250875	4.29948	4.3	0.955306	65.7701	0	0.528844	0.194685	36.453
0.00422338	1.15682e-07	1.15682e-07	0	0.251113	4.29948	4.3	0.955306	65.7701	0	0.529848	0.195515	36.473
0.00422739	1.15928e-07	1.15928e-07	0	0.251351	4.29948	4.3	0.955306	65.7701	0	0.530853	0.196348	36.4928
0.00423139	1.16174e-07	1.16174e-07	0	0.251589	4.29948	4.3	0.955306	65.7701	0	0.531859	0.197183	36.5124
0.0042354	1.16421e-07	1.16421e-07	0	0.251827	4.29948	4.3	0.955306	65.7701	0	0.532866	0.198022	36.5317
0.00423941	1.16668e-07	1.16668e-07	0	0.252065	4.29948	4.3	0.955306	65.7701	0	0.533874	0.198864	36.5508
0.00424342	1.16916e-07	1.16916e-07	0	0.252303	4.29948	4.3	0.955306	65.7701	0	0.534883	0.199709	36.5697
0.00424742	1.17164e-07	1.17164e-07	0	0.252541	4.29948	4.3	0.955306	65.7701	0	0.535892	0.200557	36.5883
0.00425143	1.17412e-07	1.17412e-07	0	0.252779	4.29948	4.3	0.955306	65.7701	0	0.536903	0.201408	36.6068
0.00425544	1.17661e-07	1.17661e-07	0	0.253017	4.29948	4.3	0.955306	65.7701	0	0.537915	0.202262	36.625
0.00425945	1.1791e-07	1.1791e-07	0	0.253255	4.29948	4.3	0.955306	65.7701	0	0.538927	0.203119	36.6429
0.00426345	1.18159e-07	1.18159e-07	0	0.253493	4.29948	4.3	0.955306	65.7701	0	0.539941	0.20398	36.6607
0.00426746	1.18409e-07	1.18409e-07	0	0.253731	4.29948	4.3	0.955306	65.7701	0	0.540955	0.204843	36.6782
0.00427147	1.1866e-07	1.1866e-07	0	0.253969	4.29948	4.3	0.955306	65.7701	0	0.54197	0.20571	36.6954
0.00427547	1.1891e-07	1.1891e-07	0	0.254207	4.29948	4.3	0.955306	65.7701	0	0.542987	0.20658	36.7124
0.00427948	1.19161e-07	1.19161e-07	0	0.254445	4.29948	4.3	0.955306	65.7701	0	0.544004	0.207453	36.7292
0.00428349	1.19413e-07	1.19413e-07	0	0.254683	4.29948	4.3	0.955306	65.7701	0	0.545022	0.208329	36.7458
0.0042875	1.19664e-07	1.19664e-07	0	0.254921	4.29948	4.3	0.955306	65.7701	0	0.546042	0.209209	36.7621
0.0042915	1.19917e-07	1.19917e-07	0	0.255159	4.29948	4.3	0.955306	65.7701	0	0.547062	0.210092	36.7782
0.00429551	1.20169e-07	1.20169e-07	0	0.255397	4.29948	4.3	0.955306	65.7701	0	0.548083	0.210977	36.794
0.00429952	1.20422e-07	1.20422e-07	0	0.255635	4.29948	4.3	0.955306	65.7701	0	0.549105	0.211866	36.8096
0.00430353	1.20675e-07	1.20675e-07	0	0.255873	4.29948	4.3	0.955306	65.7701	0	0.550128	0.212759	36.825
0.00430753	1.20929e-07	1.20929e-07	0	0.256111	4.29948	4.3	0.955306	65.7701	0	0.551152	0.213654	36.8401
0.00431154	1.21183e-07	1.21183e-07	0	0.256349	4.29948	4.3	0.955306	65.7701	0	0.552177	0.214553	36.855
0.00431555	1.21438e-07	1.21438e-07	0	0.256588	4.29948	4.3	0.955306	65.7701	0	0.553203	0.215455	36.8696
0.00431956	1.21692e-07	1.21692e-07	0	0.256826	4.29948	4.3	0.955306	65.7701	0	0.554229	0.21636	36.884
0.00432356	1.21948e-07	1.21948e-07	0	0.257064	4.29948	4.3	0.955306	65.7701	0	0.555257	0.217268	36.8982
0.00432757	1.22203e-07	1.22203e-07	0	0.257302	4.29948	4.3	0.955306	65.7701	0	0.556286	0.21818	36.9121
0.00433158	1.22459e-07	1.22459e-07	0	0.25754	4.29948	4.3	0.955306	65.7701	0	0.557316	0.219095	36.9257
0.00433559	1.22716e-07	1.22716e-07	0	0.257778	4.29948	4.3	0.955306	65.7701	0	0.558346	0.220014	36.9391
0.00433959	1.22972e-07	1.22972e-07	0	0.258016	4.29948	4.3	0.955306	65.7701	0	0.559378	0.220935	36.9523
0.0043436	1.23229e-07	1.23229e-07	0	0.258254	4.29948	4.3	0.955306	65.7701	0	0.56041	0.22186	36.9652
0.00434761	1.23487e-07	1.23487e-07	0	0.258492	4.29948	4.3	0.955306	65.7701	0	0.561444	0.222788	36.9779
0.00435162	1.23745e-07	1.23745e-07	0	0.25873	4.29948	4.3	0.955306	65.7701	0	0.562478	0.22372	36.9903
0.00435562	1.24003e-07	1.24003e-07	0	0.258968	4.29948	4.3	0.955306	65.7701	0	0.563514	0.224655	37.0024
0.00435963	1.24262e-07	1.24262e-07	0	0.259206	4.29948	4.3	0.955306	65.7701	0	0.56455	0.225593	37.0143
0.00436364	1.24521e-07	1.24521e-07	0	0.259444	4.29948	4.3	0.955306	65.7701	0	0.565587	0.226535	37.026
0.00436765	1.2478e-07	1.2478e-07	0	0.259682	4.29948	4.3	0.955306	65.7701	0	0.566626	0.227479	37.0374
0.00437165	1.2504e-07	1.2504e-07	0	0.25992	4.29948	4.3	0.955306	65.7701	0	0.567665	0.228428	37.0485
0.00437566	1.253e-07	1.253e-07	0	0.260158	4.29948	4.3	0.955306	65.7701	0	0.568705	0.229379	37.0594
0.00437967	1.25561e-07	1.25561e-07	0	0.260396	4.29948	4.3	0.955306	65.7701	0	0.569746	0.230334	37.07
0.00438368	1.25822e-07	1.25822e-07	0	0.260634	4.29948	4.3	0.955306	65.7701	0	0.570788	0.231293	37.0803
0.00438768	1.26083e-07	1.26083e-07	0	0.260872	4.29948	4.3	0.955306	65.7701	0	0.571831	0.232255	37.0904
0.00439169	1.26345e-07	1.26345e-07	0	0.26111	4.29948	4.3	0.955306	65.7701	0	0.572875	0.23322	37.1003
0.0043957	1.26607e-07	1.26607e-07	0	0.261348	4.29948	4.3	0.955306	65.7701	0	0.57392	0.234189	37.1099
0.00439971	1.2687e-07	1.2687e-07	0	0.261586	4.29948	4.3	0.955306	65.7701	0	0.574966	0.235161	37.1192
0.00440371	1.27132e-07	1.27132e-07	0	0.261824	4.29948	4.3	0.955306	65.7701	0	0.576013	0.236136	37.1282
0.00440772	1.27396e-07	1.27396e-07	0	0.262062	4.29948	4.3	0.955306	65.7701	0	0.577061	0.237115	37.137
0.00441173	1.27659e-07	1.27659e-07	0	0.2623	4.29948	4.3	0.955306	65.7701	0	0.578109	0.238098	37.1455
0.00441574	1.27923e-07	1.27923e-07	0	0.262538	4.29948	4.3	0.955306	65.7701	0	0.579159	0.239084	37.1538
0.00441975	1.28188e-07	1.28188e-07	0	0.262776	4.29948	4.3	0.955306	65.7701	0	0.58021	0.240073	37.1618
0.00442375	1.28453e-07	1.28453e-07	0	0.263014	4.29948	4.3	0.955306	65.7701	0	0.581261	0.241066	37.1695
0.00442776	1.28718e-07	1.28718e-07	0	0.263252	4.29948	4.3	0.955306	65.7701	0	0.582314	0.242063	37.1769
0.00443177	1.28983e-07	1.28983e-07	0	0.26349	4.29948	4.3	0.955306	65.7701	0	0.583367	0.243062	37.1841
0.00443578	1.29249e-07	1.29249e-07	0	0.263728	4.29948	4.3	0.955306	65.7701	0	0.584422	0.244066	37.191
0.00443978	1.29516e-07	1.29516e-07	0	0.263966	4.29948	4.3	0.955306	65.7701	0	0.585477	0.245073	37.1977
0.00444379	1.29782e-07	1.29782e-07	0	0.264204	4.29948	4.3	0.955306	65.7701	0	0.586533	0.246083	37.204
0.0044478	1.3005e-07	1.3005e-07	0	0.264442	4.29948	4.3	0.955306	65.7701	0	0.587591	0.247097	37.2101
0.00445181	1.30317e-07	1.30317e-07	0	0.26468	4.29948	4.3	0.955306	65.7701	0	0.588649	0.248115	37.2159
0.00445582	1.30585e-07	1.30585e-07	0	0.264918	4.29948	4.3	0.955306	65.7701	0	0.589708	0.249136	37.2215
0.00445982	1.30853e-07	1.30853e-07	0	0.265156	4.29948	4.3	0.955306	65.7701	0	0.590768	0.250161	37.2267
0.00446383	1.31122e-07	1.31122e-07	0	0.265394	4.29948	4.3	0.955306	65.7701	0	0.591829	0.251189	37.2317
0.00446784	1.31391e-07	1.31391e-07	0	0.265632	4.29948	4.3	0.955306	65.7701	0	0.592891	0.252221	37.2364
0.00447185	1.3166e-07	1.3166e-07	0	0.26587	4.29948	4.3	0.955306	65.7701	0	0.593954	0.253256	37.2409
0.00447585	1.3193e-07	1.3193e-07	0	0.266108	4.29948	4.3	0.955306	65.7701	0	0.595018	0.254295	37.245
0.00447986	1.322e-07	1.322e-07	0	0.266346	4.29948	4.3	0.955306	65.7701	0	0.596083	0.255338	37.2489
0.00448387	1.32471e-07	1.32471e-07	0	0.266584	4.29948	4.3	0.955306	65.7701	0	0.597149	0.256384	37.2525
0.00448788	1.32742e-07	1.32742e-07	0	0.266822	4.29948	4.3	0.955306	65.7701	0	0.598216	0.257434	37.2558
0.00449189	1.33013e-07	1.33013e-07	0	0.26706	4.29948	4.3	0.955306	65.7701	0	0.599284	0.258487	37.2588
0.00449589	1.33285e-07	1.33285e-07	0	0.267298	4.29948	4.3	0.955306	65.7701	0	0.600352	0.259545	37.2615
0.0044999	1.33557e-07	1.33557e-07	0	0.267537	4.29948	4.3	0.955306	65.7701	0	0.601422	0.260605	37.264
0.00450391	1.33829e-07	1.33829e-07	0	0.267775	4.29948	4.3	0.955306	65.7701	0	0.602493	0.26167	37.2662
0.00450792	1.34102e-07	1.34102e-07	0	0.268013	4.29948	4.3	0.955306	65.7701	0	0.603564	0.262738	37.268
0.00451193	1.34376e-07	1.34376e-07	0	0.268251	4.29948	4.3	0.955306	65.7701	0	0.604637	0.26381	37.2696
0.00451593	1.34649e-07	1.34649e-07	0	0.268489	4.29948	4.3	0.955306	65.7701	0	0.60571	0.264885	37.2709
0.00451994	1.34923e-07	1.34923e-07	0	0.268727	4.29948	4.3	0.955306	65.7701	0	0.606785	0.265965	37.2719
0.00452395	1.35198e-07	1.35198e-07	0	0.268965	4.29948	4.3	0.955306	65.7701	0	0.60786	0.267048	37.2726
0.00452796	1.35472e-07	1.35472e-07	0	0.269203	4.29948	4.3	0.955306	65.7701	0	0.608936	0.268134	37.2731
0.00453197	1.35748e-07	1.35748e-07	0	0.269441	4.29948	4.3	0.955306	65.7701	0	0.610014	0.269225	37.2732
0.00453597	1.36023e-07	1.36023e-07	0	0.269679	4.29948	4.3	0.955306	65.7701	0	0.611092	0.270319	37.273
0.00453998	1.36299e-07	1.36299e-07	0	0.269917	4.29948	4.3	0.955306	65.7701	0	0.612171	0.271417	37.2726
0.00454399	1.36576e-07	1.36576e-07	0	0.270155	4.29948	4.3	0.955306	65.7701	0	0.613251	0.272518	37.2718
0.004548	1.36852e-07	1.36852e-07	0	0.270393	4.29948	4.3	0.955306	65.7701	0	0.614332	0.273624	37.2708
0.00455201	1.37129e-07	1.37129e-07	0	0.270631	4.29948	4.3	0.955306	65.7701	0	0.615414	0.274733	37.2694
0.00455602	1.37407e-07	1.37407e-07	0	0.270869	4.29948	4.3	0.955306	65.7701	0	0.616497	0.275846	37.2678
0.00456002	1.37685e-07	1.37685e-07	0	0.271107	4.29948	4.3	0.955306	65.7701	0	0.617581	0.276963	37.2659
0.00456403	1.37963e-07	1.37963e-07	0	0.271345	4.29948	4.3	0.955306	65.7701	0	0.618666	0.278083	37.2636
0.00456804	1.38242e-07	1.38242e-07	0	0.271583	4.29948	4.3	0.955306	65.7701	0	0.619752	0.279208	37.2611
0.00457205	1.38521e-07	1.38521e-07	0	0.271821	4.29948	4.3	0.955306	65.7701	0	0.620839	0.280336	37.2582
0.00457606	1.388e-07	1.388e-07	0	0.272059	4.29948	4.3	0.955306	65.7701	0	0.621927	0.281468	37.2551
0.00458006	1.3908e-07	1.3908e-07	0	0.272297	4.29948	4.3	0.955306	65.7701	0	0.623015	0.282604	37.2516
0.00458407	1.3936e-07	1.3936e-07	0	0.272535	4.29948	4.3	0.955306	65.7701	0	0.624105	0.283744	37.2478
0.00458808	1.3964e-07	1.3964e-07	0	0.272773	4.29948	4.3	0.955306	65.7701	0	0.625196	0.284887	37.2438
0.00459209	1.39921e-07	1.39921e-07	0	0.273011	4.29948	4.3	0.955306	65.7701	0	0.626287	0.286035	37.2394
0.0045961	1.40203e-07	1.40203e-07	0	0.273249	4.29948	4.3	0.955306	65.7701	0	0.62738	0.287186	37.2347
0.0046001	1.40484e-07	1.40484e-07	0	0.273487	4.29948	4.3	0.955306	65.7701	0	0.628473	0.288341	37.2297
0.00460411	1.40767e-07	1.40767e-07	0	0.273725	4.29948	4.3	0.955306	65.7701	0	0.629568	0.2895	37.2244
0.00460812	1.41049e-07	1.41049e-07	0	0.273963	4.29948	4.3	0.955306	65.7701	0	0.630663	0.290663	37.2188
0.00461213	1.41332e-07	1.41332e-07	0	0.274201	4.29948	4.3	0.955306	65.7701	0	0.631759	0.29183	37.2129
0.00461614	1.41615e-07	1.41615e-07	0	0.274439	4.29948	4.3	0.955306	65.7701	0	0.632857	0.293001	37.2066
0.00462015	1.41899e-07	1.41899e-07	0	0.274677	4.29948	4.3	0.955306	65.7701	0	0.633955	0.294176	37.2001
0.00462415	1.42183e-07	1.42183e-07	0	0.274915	4.29948	4.3	0.955306	65.7701	0	0.635054	0.295355	37.1932
0.00462816	1.42467e-07	1.42467e-07	0	0.275153	4.29948	4.3	0.955306	65.7701	0	0.636154	0.296537	37.1861
0.00463217	1.42752e-07	1.42752e-07	0	0.275391	4.29948	4.3	0.955306	65.7701	0	0.637255	0.297724	37.1786
0.00463618	1.43037e-07	1.43037e-07	0	0.275629	4.29948	4.3	0.955306	65.7701	0	0.638357	0.298915	37.1707
0.00464019	1.43323e-07	1.43323e-07	0	0.275867	4.29948	4.3	0.955306	65.7701	0	0.63946	0.300109	37.1626
0.0046442	1.43608e-07	1.43608e-07	0	0.276105	4.29948	4.3	0.955306	65.7701	0	0.640564	0.301308	37.1542
0.0046482	1.43895e-07	1.43895e-07	0	0.276343	4.29948	4.3	0.955306	65.7701	0	0.641669	0.30251	37.1454
0.00465221	1.44181e-07	1.44181e-07	0	0.276581	4.29948	4.3	0.955306	65.7701	0	0.642775	0.303717	37.1363
0.00465622	1.44469e-07	1.44469e-07	0	0.276819	4.29948	4.3	0.955306	65.7701	0	0.643882	0.304927	37.1269
0.00466023	1.44756e-07	1.44756e-07	0	0.277057	4.29948	4.3	0.955306	65.7701	0	0.64499	0.306142	37.1172
0.00466424	1.45044e-07	1.45044e-07	0	0.277295	4.29948	4.3	0.955306	65.7701	0	0.646098	0.307361	37.1071
0.00466825	1.45332e-07	1.45332e-07	0	0.277533	4.29948	4.3	0.955306	65.7701	0	0.647208	0.308583	37.0967
0.00467226	1.45621e-07	1.45621e-07	0	0.277771	4.29948	4.3	0.955306	65.7701	0	0.648319	0.30981	37.086
0.00467626	1.4591e-07	1.4591e-07	0	0.278009	4.29948	4.3	0.955306	65.7701	0	0.64943	0.311041	37.075
0.00468027	1.46199e-07	1.46199e-07	0	0.278247	4.29948	4.3	0.955306	65.7701	0	0.650543	0.312276	37.0636
0.00468428	1.46489e-07	1.46489e-07	0	0.278486	4.29948	4.3	0.955306	65.7701	0	0.651656	0.313515	37.0519
0.00468829	1.46779e-07	1.46779e-07	0	0.278724	4.29948	4.3	0.955306	65.7701	0	0.652771	0.314758	37.0399
0.0046923	1.47069e-07	1.47069e-07	0	0.278962	4.29948	4.3	0.955306	65.7701	0	0.653886	0.316005	37.0275
0.00469631	1.4736e-07	1.4736e-07	0	0.2792	4.29948	4.3	0.955306	65.7701	0	0.655002	0.317256	37.0148
0.00470031	1.47651e-07	1.47651e-07	0	0.279438	4.29948	4.3	0.955306	65.7701	0	0.656119	0.318512	37.0018
0.00470432	1.47943e-07	1.47943e-07	0	0.279676	4.29948	4.3	0.955306	65.7701	0	0.657238	0.319771	36.9885
0.00470833	1.48235e-07	1.48235e-07	0	0.279914	4.29948	4.3	0.955306	65.7701	0	0.658357	0.321035	36.9748
0.00471234	1.48527e-07	1.48527e-07	0	0.280152	4.29948	4.3	0.955306	65.7701	0	0.659477	0.322303	36.9608
0.00471635	1.4882e-07	1.4882e-07	0	0.28039	4.29948	4.3	0.955306	65.7701	0	0.660598	0.323574	36.9464
0.00472036	1.49113e-07	1.49113e-07	0	0.280628	4.29948	4.3	0.955306	65.7701	0	0.66172	0.324851	36.9317
0.00472437	1.49407e-07	1.49407e-07	0	0.280866	4.29948	4.3	0.955306	65.7701	0	0.662843	0.326131	36.9167
0.00472837	1.49701e-07	1.49701e-07	0	0.281104	4.29948	4.3	0.955306	65.7701	0	0.663967	0.327415	36.9013
0.00473238	1.49995e-07	1.49995e-07	0	0.281342	4.29948	4.3	0.955306	65.7701	0	0.665092	0.328704	36.8856
0.00473639	1.5029e-07	1.5029e-07	0	0.28158	4.29948	4.3	0.955306	65.7701	0	0.666218	0.329997	36.8696
0.0047404	1.50585e-07	1.50585e-07	0	0.281818	4.29948	4.3	0.955306	65.7701	0	0.667345	0.331294	36.8532
0.00474441	1.5088e-07	1.5088e-07	0	0.282056	4.29948	4.3	0.955306	65.7701	0	0.668472	0.332595	36.8365
0.00474842	1.51176e-07	1.51176e-07	0	0.282294	4.29948	4.3	0.955306	65.7701	0	0.669601	0.333901	36.8194
0.00475243	1.51472e-07	1.51472e-07	0	0.282532	4.29948	4.3	0.955306	65.7701	0	0.670731	0.33521	36.802
0.00475643	1.51769e-07	1.51769e-07	0	0.28277	4.29948	4.3	0.955306	65.7701	0	0.671861	0.336524	36.7842
0.00476044	1.52066e-07	1.52066e-07	0	0.283008	4.29948	4.3	0.955306	65.7701	0	0.672993	0.337842	36.7661
0.00476445	1.52363e-07	1.52363e-07	0	0.283246	4.29948	4.3	0.955306	65.7701	0	0.674125	0.339165	36.7476
0.00476846	1.52661e-07	1.52661e-07	0	0.283484	4.29948	4.3	0.955306	65.7701	0	0.675259	0.340492	36.7288
0.00477247	1.52959e-07	1.52959e-07	0	0.283722	4.29948	4.3	0.955306	65.7701	0	0.676393	0.341823	36.7097
0.00477648	1.53258e-07	1.53258e-07	0	0.28396	4.29948	4.3	0.955306	65.7701	0	0.677529	0.343158	36.6902
0.00478049	1.53556e-07	1.53556e-07	0	0.284198	4.29948	4.3	0.955306	65.7701	0	0.678665	0.344498	36.6703
0.0047845	1.53856e-07	1.53856e-07	0	0.284436	4.29948	4.3	0.955306	65.7701	0	0.679802	0.345842	36.6501
0.0047885	1.54155e-07	1.54155e-07	0	0.284674	4.29948	4.3	0.955306	65.7701	0	0.68094	0.34719	36.6296
0.00479251	1.54455e-07	1.54455e-07	0	0.284912	4.29948	4.3	0.955306	65.7701	0	0.68208	0.348543	36.6087
0.00479652	1.54756e-07	1.54756e-07	0	0.28515	4.29948	4.3	0.955306	65.7701	0	0.68322	0.3499	36.5874
0.00480053	1.55056e-07	1.55056e-07	0	0.285388	4.29948	4.3	0.955306	65.7701	0	0.684361	0.351261	36.5658
0.00480454	1.55358e-07	1.55358e-07	0	0.285626	4.29948	4.3	0.955306	65.7701	0	0.685503	0.352626	36.5438
0.00480855	1.55659e-07	1.55659e-07	0	0.285864	4.29948	4.3	0.955306	65.7701	0	0.686646	0.353996	36.5215
0.00481256	1.55961e-07	1.55961e-07	0	0.286102	4.29948	4.3	0.955306	65.7701	0	0.68779	0.355371	36.4988
